Date,Price,Vol.,weekday,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DGS10,WTI-oil,FTSE-F,HSI-F,Gold-F,NZD,FCHI,DGS5,Brent,DBAA,NYSE,CTB6M,CTB1Y,XAU,S&P-F,AUD,AMZN,RUSSELL-F,CNY,DTB3,MSFT,Name,DTB4WK,silver-F,CAD,DAX-F,DTB6,DAAA,DJI-F,XAG,HSI,XOM,EUR,WFC,Dollar Index-F,DJI,GE,CTB3M,copper-F,RUT,Dollar Index,JPM,GAS-F,JPY,wheat-F,GBP,GSPC,SSEC,Nikkei-F,CHF,oil,KOSPI-F,AAPL,GDAXI,CAC-F,NASDAQ-F,JNJ,FTSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6
2021-02-16,14047.5,0.103703704,1,0.005871612,0.007222315,-0.000656602,0.025228607,4.324480884,5.155481896,7.447555496,4.2751513,13675.1487,13510.3777,13513.29507,13925.24599,1.63,-0.009319372,-0.0036,-0.0132,-0.0035,0.003,-0.0102,0.66,0.001,4.83,-0.0081,0.14,0.17,-0.0002,-0.0073,0.0056,-0.004,-0.0112,-0.0003,0.1,-0.0108,IXIC,0.12,-0.0127,0.0031,-0.0134,0.14,3.43,-0.0078,-0.0091,-0.0119,-0.008,0.0018,-0.0059,0.0018,-0.0081,-0.0086,0.1,-0.0004,-0.0112,0.0017,-0.0107,0.0433,-0.001,0.0014,0.0028,-0.0078,-0.0003,-0.0121,0.002,-0.0091,-0.0169,-0.0141,-0.0164,-0.0088,-0.0099,-0.0024,-0.0042,1.51,1.53,1.49,-0.02,0.02,1.4,3.2,4.69,4.73,4.71
2021-02-17,13965.5,0.088709677,2,0.007222315,-0.000656602,0.025228607,0.005038915,2.702829908,7.445519417,6.86113447,3.255404726,13592.40397,13453.83851,13491.49079,13924.0173,1.66,-0.008307373,-0.0036,-0.0019,-0.004,0.0042,-0.0051,0.69,-0.0004,4.85,-0.0003,0.14,0.18,-0.0063,-0.0004,0.002,0.0041,0.0044,-0.0003,0.12,0.0007,IXIC,0.12,-0.0012,0.0012,-0.0004,0.14,3.41,-0.0002,-0.0052,-0.0012,-0.0023,0.0028,-0.0009,0.0022,0.0003,0.0005,0.12,-0.0055,0.0044,0.0022,0.0046,0.0077,0.0024,0.0301,-0.0006,0.0009,-0.0096,0.0033,0.0029,-0.0087,0.0049,-0.0021,0.0011,-0.0048,0.0002,-0.0021,-0.0056,1.54,1.54,1.52,0,0.02,1.44,3.19,4.71,4.73,4.73
2021-02-18,13865.36,-0.053435115,3,-0.000656602,0.025228607,0.005038915,-0.009763957,5.685689089,8.974674362,3.483106905,5.711957073,13509.49374,13399.97941,13472.14347,13923.60039,1.64,0.007954783,0.0001,-0.002,-0.0035,0.0056,-0.009,0.69,0.0029,4.83,-0.0003,0.15,0.18,0.0018,-0.0004,-0.0006,0.009,0.0048,-0.0006,0.1,-0.002,IXIC,0.12,-0.0056,-0.0025,-0.0059,0.15,3.41,-0.0016,0.0049,0.0007,0.0041,-0.0054,0.0024,-0.0038,-0.0017,-0.0019,0.1,-0.0034,0.0048,-0.0036,-0.0027,-0.0147,-0.003,-0.0033,-0.0019,-0.0008,0.0085,-0.0033,-0.0055,0.009,-0.0041,-0.0012,-0.0064,-0.0094,-0.0007,0.0003,-0.0002,1.52,1.54,1.49,-0.02,0.03,1.42,3.19,4.68,4.73,4.71
2021-02-19,13874.47,-0.04379562,4,0.025228607,0.005038915,-0.009763957,0.03647567,5.170572339,7.386291955,4.163782502,4.988407324,13430.41235,13350.99198,13456.09382,13924.18572,1.65,-0.002505742,-0.0017,-0.001,0.0016,0.0041,0.0086,0.7,-0.0117,4.84,-0.0015,0.14,0.18,-0.0037,-0.0011,0.0045,-0.0073,0.0015,0.0003,0.11,0.0043,IXIC,0.1,0.0139,-0.0017,0.0096,0.14,3.43,-0.0037,-0.0026,-0.0041,-0.0035,0.0013,-0.0006,0.0011,-0.0025,0.0024,0.11,-0.002,0.0015,0.0009,0.0016,-0.0181,0.001,-0.0149,0.0011,-0.0005,-0.0174,0.0022,0.0014,-0.0071,-0.0009,0.0186,0.011,0.008,0.0028,-0.0016,,1.55,1.54,1.51,0.01,0.04,1.41,3.19,4.7,4.73,4.74
2021-02-22,13533.05,-0.164634146,0,0.005038915,-0.009763957,0.03647567,-0.005527446,-0.410484199,7.327133608,0.54488544,1.162470828,13331.73287,13295.88903,13439.01724,13924.68538,1.68,-0.000938771,-0.0011,-0.0131,0.0001,0.0011,0.0002,0.72,-0.0123,4.89,0.0046,0.13,0.19,-0.0002,0.007,0.0031,0.0191,0.004,0.0001,0.1,0.0102,IXIC,0.1,0.0054,-0.0015,0.0022,0.13,3.48,0.009,0.0085,-0.0125,0.0085,0.004,0.0035,0.003,0.0077,0.0078,0.1,-0.0026,0.004,0.0028,-0.0016,-0.0357,0.0024,-0.008,0.0033,0.0064,-0.0099,-0.0131,0.004,-0.0012,-0.0141,0.0008,0.0031,0.0004,0.0051,-0.0021,0,1.58,1.58,1.55,0,0.03,1.41,3.21,4.76,4.79,4.79
2021-02-23,13465.2,0.322580645,1,-0.009763957,0.03647567,-0.005527446,-0.029176905,0.796554179,2.99361625,-0.047284763,1.795474648,13286.99573,13270.92472,13435.17917,13928.62141,1.68,-0.010527402,0.001,0.0135,0.0197,0.0015,-0.0084,0.71,0.0009,4.88,-0.0078,0.13,0.19,0.0101,-0.0087,0.0063,-0.0074,-0.0081,0.0003,0.11,-0.0095,IXIC,0.1,0.0305,0.0024,-0.0085,0.13,3.47,-0.0089,0.0224,0.0123,-0.0048,-0.003,-0.0076,-0.0017,-0.0088,-0.0067,0.11,0.0107,-0.0081,-0.0016,-0.0159,-0.0085,-0.0013,-0.0236,0.0011,-0.0081,0.0025,0.0077,-0.0028,-0.0102,0.0076,-0.0092,-0.0097,-0.0088,-0.0073,-0.0001,0.0004,1.58,1.57,1.55,0.01,0.03,1.41,3.2,4.75,4.77,4.78
2021-02-24,13597.97,-0.067669173,2,0.03647567,-0.005527446,-0.029176905,0.017220122,4.617876171,4.04887048,0.538032709,4.907309042,13247.39478,13250.47469,13433.95383,13933.27891,1.71,0.003521491,-0.0152,-0.0138,-0.0015,-0.0035,-0.0147,0.71,0.0024,4.93,-0.0011,0.13,0.19,0.0095,-0.0002,-0.0021,0.015,-0.0034,-0.0007,0.11,-0.0084,IXIC,0.1,0.0043,0.0023,-0.0099,0.13,3.51,-0.0033,0.0188,-0.0106,0.0031,-0.0042,-0.0058,-0.0052,-0.0023,-0.0034,0.11,0.0003,-0.0034,-0.0051,-0.0055,0.0184,-0.0088,-0.0015,-0.0062,0.0002,-0.005,-0.0044,-0.0043,0.006,-0.0097,0.0196,-0.0101,-0.015,0.0026,-0.0004,-0.0142,1.61,1.6,1.58,0.01,0.03,1.42,3.22,4.8,4.82,4.83
2021-02-25,13119.43,-0.076388889,3,-0.005527446,-0.029176905,0.017220122,0.027777115,3.11204412,-2.08408745,0.024854817,1.092259942,13169.48918,13213.89623,13427.25929,13936.64885,1.8,0.005414974,0.0075,0.0026,0.0123,-0.0024,0.0094,0.8,0.0083,5.03,-0.0014,0.14,0.2,0.011,-0.0016,-0.0037,-0.0042,-0.0014,-0.0005,0.11,0.002,IXIC,0.1,0.0292,0.0007,0.0082,0.14,3.61,-0.0023,0.018,-0.0002,-0.0056,-0.0099,0.0091,-0.007,-0.0051,-0.0038,0.11,0.0243,-0.0014,-0.0067,0.0179,-0.0004,-0.0018,0.0199,-0.0042,-0.0035,0.0054,-0.0044,-0.0105,0.0074,-0.0013,-0.0139,0.0079,0.0099,-0.0022,0.0012,0.0057,1.7,1.69,1.66,0.01,0.04,1.42,3.23,4.89,4.92,4.93
2021-02-26,13192.35,0.309090909,4,-0.029176905,0.017220122,0.027777115,0.021557012,2.106786686,-0.957292344,-0.173209113,0.408182837,13180.61344,13223.84005,13439.82375,13944.86211,1.82,0.0003125,-0.0046,-0.0016,0.0022,-0.0022,-0.0022,0.8,-0.0001,5.05,-0.001,0.14,0.19,0.003,-0.0004,-0.0021,-0.0033,-0.0041,0.0002,0.11,-0.0052,IXIC,0.09,0.0211,-0.0007,-0.0001,0.14,3.63,-0.0014,0.0256,-0.0006,-0.0051,-0.0011,0.0012,-0.002,-0.0003,-0.0033,0.11,-0.0142,-0.0041,-0.0017,0.0105,0.021,-0.0018,0.0082,-0.0011,-0.0001,-0.0037,0.0022,-0.0006,-0.0004,-0.0031,0.0263,-0.001,-0.0042,0.0014,-0.0015,-0.0048,1.73,1.71,1.68,0.02,0.05,1.42,3.23,4.91,4.94,4.96
2021-03-01,13588.83,0.018518519,0,0.017220122,0.027777115,0.021557012,-0.015222733,7.769510419,0.959307444,1.579438372,4.052022834,13178.00532,13227.15479,13449.92472,13952.42504,1.81,0.003554255,0.0035,0.0097,0.0001,0.0042,0.0023,0.81,-0.0273,5.06,0.0015,0.14,0.2,0.0006,0.0016,0.008,-0.0017,0.0084,-0.0012,0.09,0.0039,IXIC,0.09,-0.0074,0.0026,0.0061,0.14,3.65,0.0017,-0.0046,0.0077,-0.003,0.0015,-0.0029,0.003,0.0019,-0.0024,0.09,0.0106,0.0084,0.0029,-0.0032,-0.0018,0.0028,0.0117,0.0027,0.0019,0.0013,0.0099,0.0015,0.0043,-0.004,0.0185,0.0064,0.0034,0.0045,-0.0059,0.0031,1.72,1.72,1.67,0,0.05,1.41,3.25,4.92,4.97,4.97
2021-03-02,13358.79,-0.068965517,1,0.027777115,0.021557012,-0.015222733,0.024663816,2.179699583,-0.837170426,0.991026407,2.402381224,13086.71095,13189.08371,13444.25512,13956.07926,1.83,0.013884473,-0.001,-0.0076,0.0078,-0.0044,0.0091,0.83,0.0056,5.09,0.0076,0.14,0.2,0.0071,0.0068,-0.0003,0.0177,0.011,0.0006,0.09,0.0192,IXIC,0.1,0.0144,-0.0028,0.0058,0.14,3.67,0.0069,0.0147,-0.0045,0.0076,-0.0053,0.0047,-0.0036,0.0065,0.0043,0.09,0.0098,0.011,-0.0034,0.0008,-0.0087,0.0043,0.0201,-0.0036,0.0071,-0.0032,0.0179,-0.0056,0.0135,0.001,0.0089,0.0071,0.0086,0.0091,-0.0022,0.0003,1.73,1.74,1.69,-0.01,0.04,1.42,3.26,4.95,5,4.99
2021-03-03,12997.75,-0.265822785,2,0.021557012,-0.015222733,0.024663816,-0.035541257,-0.543889545,-3.89975749,0.276657185,-1.88059519,13026.24893,13171.21989,13447.74349,13962.08217,1.8,0.010171306,-0.002,-0.0087,0.0026,-0.0023,-0.0003,0.8,0.0195,5.07,0.0012,0.14,0.19,0.003,0.0014,-0.0013,0.018,0.0093,0.0005,0.09,0.0023,IXIC,0.11,0.0018,-0.0029,-0.0025,0.14,3.64,0.0002,0.0007,-0.0118,-0.0023,0.0026,0.0003,0.0022,-0.0006,0.001,0.09,-0.003,0.0093,0.0019,-0.0008,-0.0303,0.0034,0.0013,-0.0003,0.0011,-0.011,-0.0011,0.0028,0.0096,,-0.0013,-0.004,-0.001,0.0043,-0.0042,-0.0054,1.69,1.71,1.66,-0.02,0.03,1.43,3.27,4.93,4.98,4.96
2021-03-04,12723.47,0.012820513,3,-0.015222733,0.024663816,-0.035541257,0.000381825,-5.03930614,-2.994014259,-1.95882469,-5.613010576,13032.58203,13189.47988,13466.11057,13971.77395,1.73,0.006899526,0.0054,0.0104,-0.0063,0.0046,0.007,0.75,0.0038,4.98,0.0001,0.15,0.19,-0.0071,-0.0007,0.0026,0.0034,-0.0033,-0.0005,0.11,-0.0086,IXIC,0.11,-0.0001,-0.0002,0.008,0.15,3.55,-0.0003,-0.0014,0.0105,0.0007,0.001,0,0.0005,0.0002,-0.0024,0.11,0.0016,-0.0033,0.0005,0.003,0.0385,0.0052,-0.016,0.0003,-0.0001,0.003,0.0068,0.001,0.0075,0.0095,0.0027,0.0094,0.0079,-0.0005,0.0026,0.0056,1.62,1.62,1.58,0,0.04,1.43,3.25,4.83,4.87,4.87
2021-03-05,12920.15,0.228346457,4,0.024663816,-0.035541257,0.000381825,-0.024617369,-3.000857366,-2.232952258,-1.663556267,-5.730800352,13101.27359,13238.53356,13496.42243,13984.31972,1.65,-0.001936733,-0.0048,-0.006,-0.0063,0.0064,-0.0027,0.71,0.0058,4.89,-0.0033,0.15,0.19,-0.0061,0,0.0052,-0.0017,-0.0026,0.0002,0.11,-0.001,IXIC,0.1,-0.0105,0.0015,-0.0054,0.15,3.46,-0.0027,-0.0103,-0.0027,-0.0034,-0.0032,0.0038,-0.0018,-0.0029,-0.0052,0.11,-0.0115,-0.0026,-0.0013,0.0005,-0.0148,0.0005,-0.0243,0.0005,-0.0013,-0.0151,0,-0.0033,-0.0015,-0.0063,0.0135,-0.005,-0.0026,0.0026,-0.0026,-0.0026,1.55,1.54,1.5,0.01,0.05,1.43,3.24,4.74,4.78,4.79
2021-03-08,12609.16,-0.0078125,0,-0.035541257,0.000381825,-0.024617369,0.005916729,-6.319229761,-5.74380641,-3.449479887,-7.951451193,13141.52328,13272.04761,13519.94375,13995.01489,1.65,-0.004818503,0.002,-0.0016,0.0016,-0.0029,-0.0061,0.71,-0.0024,4.88,0.0025,0.14,0.18,0.0015,0.0014,0.0006,-0.0051,-0.0017,0.0002,0.1,-0.0026,IXIC,0.1,-0.0012,-0.0001,-0.0013,0.14,3.45,0.0026,-0.0007,-0.0066,0.0027,0.0011,0.0003,-0.001,0.0032,0.0019,0.1,-0.0092,-0.0017,-0.0011,0.0014,-0.0594,-0.0036,-0.0309,-0.0031,0.0022,-0.0024,-0.0111,0.001,-0.0052,0,0.0014,-0.0029,-0.0069,0.0012,0.0047,-0.0008,1.55,1.55,1.51,0,0.04,1.43,3.23,4.74,4.78,4.78
2021-03-09,13073.82,0.049180328,1,0.000381825,-0.024617369,0.005916729,-0.010390268,-2.952514072,-1.163316374,0.217931392,-4.492856955,13259.82623,13341.82526,13557.1186,14008.94308,1.69,0,0.0008,0.0073,0.0026,0.0046,0.0054,0.74,0.0096,4.92,0.0008,0.15,0.2,0.0036,0.0016,-0.0008,-0.0017,0.0034,-0.0004,0.11,0.0056,IXIC,0.1,0.0008,-0.0032,-0.0001,0.15,3.48,0.0014,0.0039,0.0102,-0.0009,0.0044,0,0.0033,-0.0008,0.0024,0.11,0.001,0.0034,0.003,-0.0065,0.0041,0.0018,0.0172,0.0009,0.0004,0.0061,0.0113,0.0046,0.0001,0.0242,0.0014,-0.0002,0.0051,0.0041,-0.0004,0.001,1.59,1.58,1.54,0.01,0.05,1.44,3.23,4.77,4.81,4.82
2021-03-10,13068.83,0.025210084,2,-0.024617369,0.005916729,-0.010390268,-0.000880373,-3.374219975,0.825034004,-1.344015605,-5.499045144,13301.16095,13370.03634,13576.84507,14018.3413,1.68,-0.003095645,0.0048,0.0015,0.002,0,-0.0043,0.73,0.0012,4.91,0.0001,0.14,0.19,0.0004,0.0009,-0.0014,-0.0093,-0.0015,-0.0007,0.11,0.0023,IXIC,0.09,-0.0004,-0.0027,-0.0005,0.14,3.47,0.0001,-0.0028,-0.0004,0.0041,0.0029,-0.0041,0.0023,0.0005,-0.0052,0.11,-0.0055,-0.0015,0.0022,0.0041,-0.0105,-0.0024,0.0138,-0.0022,0.0006,0.0016,0.008,0.0028,-0.0034,0.0101,-0.0018,-0.0003,-0.0038,-0.0012,0.0009,0.0008,1.59,1.57,1.54,0.02,0.05,1.44,3.23,4.77,4.8,4.82
2021-03-11,13398.67,0.091743119,3,0.005916729,-0.010390268,-0.000880373,-0.003965191,2.153829967,3.243954235,-0.604149373,-3.608008236,13352.79005,13401.74227,13597.58038,14027.88413,1.66,0.014951246,0.0044,0.0028,-0.0021,0.0053,0.0152,0.71,0.0224,4.9,0.0067,0.14,0.19,0.0001,0.005,0.001,0.0111,0.0088,-0.0012,0.11,0.0104,IXIC,0.09,0.008,-0.0033,0.0063,0.14,3.45,0.004,0.0075,0.0037,0.0054,0.0002,-0.0012,-0.0007,0.0039,0.0072,0.11,0.015,0.0088,-0.0007,0.0196,0.0193,0.0046,-0.0049,-0.0014,0.0051,0.0013,0.008,0,0.0159,0,-0.0022,0.0071,0.0159,0.0087,-0.008,0.0056,1.57,1.55,1.52,0.02,0.05,1.45,3.24,4.76,4.79,4.81
2021-03-12,13319.86,-0.03539823,4,-0.010390268,-0.000880373,-0.003965191,0.031185171,0.791661748,1.378673113,-2.814399088,-3.827725632,13342.5945,13402.06566,13605.69917,14034.20789,1.59,0.009846827,0.0046,0.0154,0.0043,-0.0012,0.0081,0.65,0.0056,4.83,0.0031,0.14,0.16,0.0042,0.0007,0.0004,-0.0043,0.0074,0.0003,0.1,0.0067,IXIC,0.04,0.0022,-0.001,0.0078,0.14,3.38,0.0009,0.0032,0.0169,-0.0011,-0.0009,-0.0099,-0.0017,0.0016,0.0005,0.1,0.0064,0.0074,-0.0013,0.0058,0.0108,-0.0029,0.0076,0.003,0.0023,0.0104,0.0222,-0.0013,0.0088,0.0221,0.0109,0.0077,0.0083,0.0058,-0.0041,0.0037,1.55,1.49,1.45,0.06,0.1,1.45,3.24,4.69,4.73,4.79
2021-03-15,13459.71,0.027272727,0,-0.000880373,-0.003965191,0.031185171,-0.007496648,0.614238492,3.06332865,-1.742322815,-3.832424747,13347.64661,13410.71889,13617.36608,14041.38727,1.6,0.047924788,0.0209,0.0014,0.0117,-0.0113,0.0438,0.67,0.0287,4.86,0.0224,0.14,0.16,0.0088,0.0198,-0.0101,0.0182,0.0259,0.0008,0.09,0.0192,IXIC,0.02,0.0299,-0.006,0.0385,0.14,3.39,0.0175,0.0247,-0.0012,0.0194,-0.0166,0.03,-0.012,0.0169,0.0214,0.09,0.0232,0.0259,-0.0118,0.0262,-0.0147,0.0032,0.0344,-0.0082,0.019,0.0102,-0.0104,-0.0164,0.049,-0.012,0.0129,0.0393,0.0427,0.02,0.0098,0.0221,1.58,1.51,1.46,0.07,0.12,1.47,3.26,4.72,4.77,4.84
2021-03-16,13471.57,-0.06779661,1,-0.003965191,0.031185171,-0.007496648,-0.012132275,1.843631168,3.266901181,-1.587205344,-2.787375233,13322.74364,13405.56193,13623.80102,14047.23327,1.51,-0.019889875,-0.0078,-0.0083,-0.0103,-0.0019,-0.0268,0.61,-0.0006,4.75,-0.0096,0.14,0.17,-0.0055,-0.0062,-0.0003,-0.0052,-0.0033,-0.0002,0.09,-0.0075,IXIC,0.04,-0.0196,0.0016,-0.0215,0.14,3.28,-0.0071,-0.0099,-0.0066,-0.0119,0.0037,-0.0165,0.0033,-0.0071,-0.0101,0.09,-0.025,-0.0033,0.0036,-0.0231,-0.0792,-0.0027,-0.0228,0.0014,-0.0073,-0.0057,0,0.0035,-0.02,-0.0074,0.0018,-0.022,-0.0274,-0.0025,-0.0134,-0.0088,1.47,1.42,1.37,0.05,0.1,1.47,3.24,4.61,4.66,4.71
2021-03-17,13525.2,-0.032786885,2,0.031185171,-0.007496648,-0.012132275,0.011327744,4.345894002,2.101100109,-2.199025114,-3.658157843,13289.67111,13398.61372,13630.01453,14053.01883,1.56,0.010331517,0.0111,0.004,-0.0045,0.0002,0.0091,0.63,0.0099,4.82,-0.0029,0.14,0.17,-0.0091,-0.0029,0.0034,-0.0051,-0.0201,0.001,0.1,-0.002,IXIC,0.07,-0.0136,0.0026,-0.0038,0.14,3.32,-0.002,-0.0193,0.0012,0.0007,0.0062,0.0027,0.0057,-0.0029,-0.001,0.1,-0.0126,-0.0201,0.0051,0,-0.0118,0.004,-0.0123,0.0088,-0.003,0.0094,-0.0058,0.0066,0.0097,0.0018,-0.0064,-0.0026,0.01,-0.0044,0.0023,0.0138,1.49,1.46,1.42,0.03,0.07,1.5,3.26,4.68,4.72,4.75
2021-03-18,13116.17,-0.583617747,3,-0.007496648,-0.012132275,0.011327744,0.02050704,1.067139889,-2.699829601,-5.640354556,-6.662022126,13237.33136,13385.28884,13634.29267,14058.32354,1.51,-0.019153675,-0.0084,0.0114,-0.0058,0,-0.0087,0.6,-0.0121,4.78,-0.006,0.14,0.16,-0.0044,-0.0043,0.0004,-0.0119,-0.0059,-0.0027,0.11,-0.0057,IXIC,0.07,-0.0042,0.0014,0.0002,0.14,3.29,-0.004,-0.0082,0.0108,-0.0081,-0.0034,-0.0044,-0.0019,-0.0049,-0.0024,0.11,0.0003,-0.0059,-0.0018,-0.0039,-0.0016,-0.0006,-0.0202,0.0024,-0.0043,-0.003,0.0081,-0.0033,-0.0192,0.0243,0.0264,-0.0003,-0.008,0.0003,-0.0033,-0.0102,1.44,1.4,1.37,0.04,0.07,1.49,3.27,4.64,4.67,4.71
2021-03-19,13215.24,1.63963964,4,-0.012132275,0.011327744,0.02050704,-0.001216704,0.582400721,-3.577737259,-4.583104693,-5.027248025,13264.25611,13413.61714,13655.44054,14067.79242,1.53,-0.003661378,0.0129,0.0135,0.0037,0.0019,0.0124,0.61,-0.0025,4.79,-0.0001,0.15,0.18,-0.0013,-0.0014,-0.0015,-0.0059,-0.0056,-0.0002,0.11,-0.0037,IXIC,0.05,0.0195,-0.0017,0.015,0.15,3.29,-0.0025,0.0159,0.0161,0.0013,0.0051,-0.0056,0.0012,-0.0002,-0.0057,0.11,-0.001,-0.0056,0.001,-0.0203,0.0678,-0.0031,0.0012,0.0024,-0.0005,-0.0089,0.0058,0.0047,-0.0039,0.008,0.0167,0.0127,0.0117,-0.0024,-0.001,0.0118,1.48,1.42,1.38,0.06,0.1,1.5,3.26,4.64,4.68,4.74
2021-03-22,13377.54,-0.067226891,0,0.011327744,0.02050704,-0.001216704,-0.012256902,2.43413874,-2.342174768,-4.419516865,-2.964761317,13275.14858,13434.49895,13673.40791,14076.36079,1.58,0.008165548,0.0099,0.0221,0.0018,-0.0107,0.0228,0.65,0.0115,4.87,0.0203,0.15,0.17,0.0044,0.0205,-0.0082,0.0791,0.0243,-0.0005,0.11,0.0202,IXIC,0.07,0.0019,-0.0066,0.0163,0.15,3.35,0.0162,0.0076,0.0202,0.0107,-0.0033,0.0113,-0.0011,0.0146,0.0175,0.11,0.0096,0.0243,-0.0012,0.0302,-0.0306,0.0026,0.0215,-0.0038,0.0191,0.0013,0.0142,-0.0028,0.0083,0.028,0.018,0.0162,0.0232,0.027,0.0113,0.0097,1.51,1.47,1.43,0.04,0.08,1.52,3.29,4.72,4.76,4.8
2021-03-23,13227.7,0,1,0.02050704,-0.001216704,-0.012256902,0.006054527,1.397505172,-3.368729564,-4.547173297,-5.179273158,13252.39493,13440.49463,13685.48415,14083.38411,1.45,0.006756757,0.0142,-0.0018,0.0044,-0.0132,0.0407,0.58,0.0084,4.75,0.0193,0.15,0.18,0.0067,0.0148,-0.0081,0.0138,0.0101,-0.0007,0.11,0.0114,IXIC,0.08,-0.0007,-0.0054,0.0269,0.15,3.25,0.0149,0.0062,0.0008,0.015,-0.0106,0.0184,-0.0093,0.0167,0.028,0.11,0.0056,0.0101,-0.0085,0.0182,0.0114,0.0006,-0.0147,-0.0124,0.0165,-0.0048,0.0108,-0.0102,0.0047,0.0062,0,0.0275,0.0397,0.0114,0.0179,0.0136,1.37,1.34,1.3,0.03,0.07,1.5,3.3,4.6,4.64,4.67
2021-03-24,12961.89,0.017094017,2,-0.001216704,-0.012256902,0.006054527,0.001093106,-2.151300647,-6.27233029,-7.670691714,-6.198397645,13257.88269,13462.89406,13704.16922,14091.98395,1.43,0.005890349,-0.0025,0,0.0202,-0.0079,0.0023,0.56,0.0093,4.73,0.0022,0.14,0.17,0.0157,0.0041,-0.0085,-0.0269,0.002,0.0004,0.1,-0.011,IXIC,0.08,0.0244,-0.0066,-0.0005,0.14,3.22,0.009,0.0137,-0.0014,0.0078,-0.0072,-0.0021,-0.006,0.0047,0.0015,0.1,0.0064,0.002,-0.0057,0.0127,-0.0367,-0.0003,0.0343,0.0006,-0.0003,-0.0049,-0.0142,-0.008,0.0053,-0.0097,-0.0433,0.0025,0.0024,-0.002,0.0027,-0.0002,1.35,1.33,1.29,0.02,0.06,1.51,3.3,4.59,4.63,4.65
2021-03-25,12977.68,0.026315789,3,-0.012256902,0.006054527,0.001093106,-0.015209631,-3.727195104,-6.636671873,-7.647551938,-7.413455701,13323.65884,13515.63133,13734.46633,14103.34168,1.44,0.005810641,-0.0045,-0.0073,-0.0008,0.0044,-0.0087,0.57,0.0015,4.73,-0.0104,0.15,0.18,0.0023,-0.0106,0.0033,-0.0133,-0.0143,0,0.1,-0.0044,IXIC,0.08,-0.0085,0.0035,-0.0033,0.15,3.23,-0.0096,-0.0018,-0.0079,-0.0074,0.005,-0.0063,0.0039,-0.0082,-0.006,0.1,-0.008,-0.0143,0.0035,0.0084,0.0225,-0.0026,-0.032,0.0003,-0.009,0.0024,-0.0047,0.0048,0.0041,0.0038,-0.0051,-0.0045,-0.0085,-0.0119,-0.0112,-0.0063,1.36,1.34,1.29,0.02,0.07,1.5,3.29,4.58,4.63,4.65
2021-03-26,13138.72,0.075471698,4,0.006054527,0.001093106,-0.015209631,-0.017302529,-4.136049597,-5.135595668,-5.577167283,-7.073170387,13400.54303,13572.25779,13765.35556,14114.65486,1.47,-0.041393622,-0.0218,-0.0345,-0.0034,0.0147,-0.0289,0.57,-0.0334,4.78,-0.0115,0.14,0.17,-0.0042,-0.0107,0.0115,-0.0096,-0.016,0.0019,0.1,-0.0276,IXIC,0.07,-0.0095,0.0062,-0.0311,0.14,3.27,-0.01,-0.011,-0.0299,-0.0086,0.0027,-0.0109,0.0029,-0.0079,0.0111,0.1,-0.0197,-0.016,0.0028,0.0159,0.0117,-0.0013,-0.0433,0.0072,-0.009,-0.0126,-0.0185,0.003,-0.0361,-0.022,-0.0005,-0.0318,-0.0309,-0.013,-0.0076,-0.0209,1.4,1.37,1.33,0.03,0.07,1.51,3.31,4.64,4.68,4.71
2021-03-29,13059.65,0.077772468,0,0.001093106,-0.015209631,-0.017302529,-0.016451681,-4.662814143,-6.690792435,-5.27060619,-7.314080263,13458.72592,13617.89334,13790.93253,14124.46325,1.49,-0.013149386,-0.0095,0.0052,0.0015,0.0043,-0.0214,0.59,-0.009,4.8,-0.0115,0.14,0.17,0.001,-0.01,0.0048,0.0088,-0.0133,0.0001,0.09,-0.0179,IXIC,0.07,0.0031,0.005,-0.0177,0.14,3.3,-0.0083,0.0018,0.0042,-0.003,0.0101,-0.01,0.0071,-0.0093,0.0035,0.09,-0.0245,-0.0133,0.0072,-0.0163,0.0273,-0.0013,0.0121,0.0064,-0.01,-0.0074,-0.0137,0.0105,-0.0132,-0.0014,-0.0164,-0.019,-0.0191,-0.0147,-0.0129,-0.0109,1.42,1.4,1.35,0.02,0.07,1.5,3.31,4.66,4.71,4.73
2021-03-30,13045.39,-0.187181818,1,-0.015209631,-0.017302529,-0.016451681,0.00052634,-4.700544385,-5.862746287,-6.486134269,-7.15705539,13547.40946,13676.6558,13820.78079,14135.1649,1.54,0.032265243,0.0051,0.0188,0.0061,-0.0031,0.0087,0.62,0.0251,4.88,0.0024,0.14,0.17,0.0052,0.0035,-0.006,0.0405,-0.0036,0.0005,0.09,0.0069,IXIC,0.06,0.0045,-0.0029,0.0107,0.14,3.37,0.0016,0.0022,0.0166,0,0.0002,0.0056,-0.0026,0.0027,-0.002,0.09,0.0174,-0.0036,-0.0023,-0.0143,0.0087,-0.0028,0.0381,-0.0044,0.0027,0.0073,0.0057,-0.0001,0.031,0.0179,0.0134,0.0111,0.0087,0.0123,0.0023,0.005,1.48,1.45,1.4,0.03,0.08,1.51,3.34,4.74,4.79,4.82
